9918765241112	2018-07-31 10:42:53	\N	15.00	16.60	\N	\N	\N	2018-07-31 10:42:53	-----	1	\N	2018-07-30 10:52:00.089
9918702231114	2018-07-31 10:32:53	\N	10.00	10.80	\N	\N	\N	2018-07-31 10:32:53	-----	1	\N	2018-07-30 10:42:00.086
9918765251111	2018-07-31 10:33:51	\N	11.20	12.80	\N	\N	\N	2018-07-31 10:33:51	-----	1	\N	2018-07-30 10:43:00.09
9918702227117	2018-07-31 10:34:54	\N	13.80	15.30	\N	\N	\N	2018-07-31 10:34:54	-----	1	\N	2018-07-30 10:44:00.072
9918702230117	2018-07-31 10:36:50	\N	9.30	10.20	\N	\N	\N	2018-07-31 10:36:50	-----	1	\N	2018-07-30 10:46:00.101
9918702224116	2018-07-31 10:36:01	\N	10.70	11.60	\N	\N	\N	2018-07-31 10:36:01	-----	1	\N	2018-07-30 10:46:00.096
9918702216111	2018-07-31 10:47:13	\N	12.80	13.90	\N	\N	\N	2018-07-31 10:47:13	-----	1	\N	2018-07-30 10:56:00.084
9918702212113	2018-07-31 10:48:16	\N	13.70	14.90	\N	\N	\N	2018-07-31 10:48:16	-----	1	\N	2018-07-30 10:57:00.082
9918702232111	2018-07-31 10:38:01	\N	11.40	12.40	\N	\N	\N	2018-07-31 10:38:01	-----	1	\N	2018-07-30 10:48:00.087
9918702211116	2018-07-31 10:49:22	\N	13.40	14.60	\N	\N	\N	2018-07-31 10:49:22	-----	1	\N	2018-07-30 10:58:00.082
9918702236119	2018-07-31 10:39:39	\N	12.60	13.50	\N	\N	\N	2018-07-31 10:39:39	-----	1	\N	2018-07-30 10:49:00.092
9918702206112	2018-07-31 10:50:27	\N	15.30	16.70	\N	\N	\N	2018-07-31 10:50:27	-----	1	\N	2018-07-30 10:59:00.08
9918702229111	2018-07-31 10:40:49	\N	15.30	17.00	\N	\N	\N	2018-07-31 10:40:49	-----	1	\N	2018-07-30 10:50:00.089
9918702213110	2018-07-31 10:51:32	\N	14.90	16.50	\N	\N	\N	2018-07-31 10:51:32	-----	1	\N	2018-07-30 11:01:00.066
9918702217118	2018-07-31 10:41:48	\N	15.50	16.80	\N	\N	\N	2018-07-31 10:41:48	-----	1	\N	2018-07-30 10:51:00.09
9918702223119	2018-07-31 10:43:56	\N	12.60	13.70	\N	\N	\N	2018-07-31 10:43:56	-----	1	\N	2018-07-30 10:53:00.09
